seed,scenario,sequence_index,sequence_id,slot,start,end_exclusive,channels,signs,duration,magnitude_std,offset_from_nearest_transition,scale_source,split,corruption_type
46,magnitude2,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude2,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,magnitude4,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,1.0,24.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,1.0,9.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,1.0,-10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,1.0,-56.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,1.0,-8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,1.0,-10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,1.0,4.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,1.0,17.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,1.0,-15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,1.0,10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,1.0,-12.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,1.0,-28.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,1.0,-1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,1.0,-7.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,1.0,29.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,1.0,-12.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,1.0,-53.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,1.0,-3.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,1.0,-24.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_random,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,1.0,-2.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,0,valf_20260921_46_warehouse_000,0,128,140,[0],[-1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,0,valf_20260921_46_warehouse_000,1,84,96,[1],[1.0],12,1.0,24.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,1,valf_20260921_46_warehouse_001,0,74,86,[1],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,1,valf_20260921_46_warehouse_001,1,129,141,[1],[-1.0],12,1.0,9.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,2,valf_20260921_46_warehouse_002,0,50,62,[1],[-1.0],12,1.0,-10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,2,valf_20260921_46_warehouse_002,1,14,26,[0],[1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,3,valf_20260921_46_warehouse_003,0,4,16,[0],[1.0],12,1.0,-56.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,3,valf_20260921_46_warehouse_003,1,52,64,[1],[-1.0],12,1.0,-8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,4,valf_20260921_46_transit_smooth_000,0,110,122,[2],[-1.0],12,1.0,-10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,4,valf_20260921_46_transit_smooth_000,1,64,76,[2],[-1.0],12,1.0,4.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,5,valf_20260921_46_transit_smooth_001,0,137,149,[2],[-1.0],12,1.0,17.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,5,valf_20260921_46_transit_smooth_001,1,45,57,[0],[1.0],12,1.0,-15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,6,valf_20260921_46_transit_smooth_002,0,70,82,[2],[-1.0],12,1.0,10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,6,valf_20260921_46_transit_smooth_002,1,108,120,[0],[1.0],12,1.0,-12.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,7,valf_20260921_46_transit_smooth_003,0,32,44,[1],[-1.0],12,1.0,-28.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,7,valf_20260921_46_transit_smooth_003,1,119,131,[2],[-1.0],12,1.0,-1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,8,valf_20260921_46_transit_rough_000,0,113,125,[2],[-1.0],12,1.0,-7.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,8,valf_20260921_46_transit_rough_000,1,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,9,valf_20260921_46_transit_rough_001,0,89,101,[0],[-1.0],12,1.0,29.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,9,valf_20260921_46_transit_rough_001,1,48,60,[0],[-1.0],12,1.0,-12.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,10,valf_20260921_46_transit_rough_002,0,7,19,[1],[-1.0],12,1.0,-53.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,10,valf_20260921_46_transit_rough_002,1,117,129,[0],[-1.0],12,1.0,-3.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,11,valf_20260921_46_transit_rough_003,0,96,108,[0],[-1.0],12,1.0,-24.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_delay12,11,valf_20260921_46_transit_rough_003,1,58,70,[1],[1.0],12,1.0,-2.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,0,valf_20260921_46_warehouse_000,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,0,valf_20260921_46_warehouse_000,1,120,132,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,1,valf_20260921_46_warehouse_001,0,60,72,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,1,valf_20260921_46_warehouse_001,1,120,132,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,2,valf_20260921_46_warehouse_002,0,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,2,valf_20260921_46_warehouse_002,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,3,valf_20260921_46_warehouse_003,0,60,72,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,3,valf_20260921_46_warehouse_003,1,120,132,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,4,valf_20260921_46_transit_smooth_000,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,4,valf_20260921_46_transit_smooth_000,1,120,132,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,5,valf_20260921_46_transit_smooth_001,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,5,valf_20260921_46_transit_smooth_001,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,6,valf_20260921_46_transit_smooth_002,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,6,valf_20260921_46_transit_smooth_002,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,7,valf_20260921_46_transit_smooth_003,0,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,7,valf_20260921_46_transit_smooth_003,1,120,132,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,8,valf_20260921_46_transit_rough_000,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,8,valf_20260921_46_transit_rough_000,1,120,132,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,9,valf_20260921_46_transit_rough_001,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,9,valf_20260921_46_transit_rough_001,1,120,132,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,10,valf_20260921_46_transit_rough_002,0,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,10,valf_20260921_46_transit_rough_002,1,120,132,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,11,valf_20260921_46_transit_rough_003,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_at,11,valf_20260921_46_transit_rough_003,1,120,132,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,0,valf_20260921_46_warehouse_000,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,0,valf_20260921_46_warehouse_000,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,1,valf_20260921_46_warehouse_001,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,1,valf_20260921_46_warehouse_001,1,114,126,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,2,valf_20260921_46_warehouse_002,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,2,valf_20260921_46_warehouse_002,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,3,valf_20260921_46_warehouse_003,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,3,valf_20260921_46_warehouse_003,1,114,126,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,4,valf_20260921_46_transit_smooth_000,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,4,valf_20260921_46_transit_smooth_000,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,5,valf_20260921_46_transit_smooth_001,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,5,valf_20260921_46_transit_smooth_001,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,6,valf_20260921_46_transit_smooth_002,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,6,valf_20260921_46_transit_smooth_002,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,7,valf_20260921_46_transit_smooth_003,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,7,valf_20260921_46_transit_smooth_003,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,8,valf_20260921_46_transit_rough_000,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,8,valf_20260921_46_transit_rough_000,1,114,126,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,9,valf_20260921_46_transit_rough_001,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,9,valf_20260921_46_transit_rough_001,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,10,valf_20260921_46_transit_rough_002,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,10,valf_20260921_46_transit_rough_002,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,11,valf_20260921_46_transit_rough_003,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_before6,11,valf_20260921_46_transit_rough_003,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,0,valf_20260921_46_warehouse_000,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,0,valf_20260921_46_warehouse_000,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,1,valf_20260921_46_warehouse_001,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,1,valf_20260921_46_warehouse_001,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,2,valf_20260921_46_warehouse_002,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,2,valf_20260921_46_warehouse_002,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,3,valf_20260921_46_warehouse_003,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,3,valf_20260921_46_warehouse_003,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,4,valf_20260921_46_transit_smooth_000,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,4,valf_20260921_46_transit_smooth_000,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,5,valf_20260921_46_transit_smooth_001,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,5,valf_20260921_46_transit_smooth_001,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,6,valf_20260921_46_transit_smooth_002,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,6,valf_20260921_46_transit_smooth_002,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,7,valf_20260921_46_transit_smooth_003,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,7,valf_20260921_46_transit_smooth_003,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,8,valf_20260921_46_transit_rough_000,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,8,valf_20260921_46_transit_rough_000,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,9,valf_20260921_46_transit_rough_001,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,9,valf_20260921_46_transit_rough_001,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,10,valf_20260921_46_transit_rough_002,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
46,switch_after6,10,valf_20260921_46_transit_rough_002,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
